"time","wx","wy","wz"
14.156763076782227,0.31,0.1,-0.3
14.166052103042603,0.24,-0.02,-0.22
14.172022104263306,0.18,-0.07,-0.09
14.181361198425293,0.16,-0.03,0.08
14.191817283630371,0.13,0.1,0.26
14.201500177383423,0.12,0.27,0.38
14.211980104446411,0.14,0.52,0.38
14.22187328338623,0.13,0.67,0.22
14.232216119766235,0.08,0.58,-0.08
14.24205207824707,0.03,0.13,-0.39
14.257349967956543,0.08,-0.24,-0.51
14.264275074005127,0.16,-0.4,-0.44
14.272382259368896,0.17,-0.45,-0.3
14.281835079193115,0.16,-0.25,-0.08
14.292027950286865,0.13,0.12,0.18
14.302318096160889,0.1,0.42,0.36
14.312384128570557,0.06,0.51,0.4
14.322463989257812,0.01,0.36,0.3
14.332611083984375,-0.04,0.1,0.12
14.343094110488892,-0.03,-0.12,-0.03
14.359498977661133,0.0,-0.29,-0.11
14.366607189178467,0.03,-0.34,-0.12
14.374543190002441,0.04,-0.24,-0.07
14.382322072982788,0.02,-0.09,0.01
14.392414093017578,-0.02,0.05,0.11
14.402519226074219,-0.06,0.07,0.18
14.41312026977539,-0.06,0.09,0.24
14.422898292541504,-0.03,0.04,0.25
14.433073997497559,-0.0,-0.0,0.24
14.44323205947876,-0.01,0.04,0.2
14.458174228668213,-0.05,0.04,0.12
14.464931011199951,-0.08,-0.01,0.02
14.47300410270691,-0.09,-0.11,-0.05
14.48288607597351,-0.12,-0.27,-0.07
14.492858171463013,-0.1,-0.36,-0.01
14.50300407409668,-0.08,-0.31,0.11
14.513342142105103,-0.13,-0.1,0.25
14.523670196533203,-0.18,0.15,0.31
14.533545017242432,-0.21,0.19,0.29
14.543564081192017,-0.21,0.09,0.21
14.561012268066406,-0.22,-0.11,0.12
14.56750202178955,-0.16,-0.27,0.07
14.575232028961182,-0.09,-0.35,0.12
14.58331298828125,-0.06,-0.35,0.24
14.593492984771729,-0.11,-0.15,0.44
14.603516101837158,-0.21,0.15,0.6
14.613837242126465,-0.3,0.27,0.63
14.623826026916504,-0.34,0.15,0.57
14.634060144424438,-0.3,-0.08,0.48
14.644014120101929,-0.19,-0.28,0.44
14.659152030944824,-0.1,-0.37,0.45
14.666258096694946,-0.12,-0.28,0.56
14.674275159835815,-0.2,-0.04,0.72
14.683815002441406,-0.27,0.16,0.81
14.693979263305664,-0.36,0.18,0.81
14.703923225402832,-0.38,0.1,0.78
14.714361190795898,-0.3,-0.07,0.71
14.72432017326355,-0.19,-0.29,0.67
14.734523296356201,-0.1,-0.49,0.68
14.744529247283936,-0.04,-0.61,0.78
14.761415004730225,-0.16,-0.33,1.06
14.76781415939331,-0.37,0.21,1.29
14.775747299194336,-0.5,0.49,1.29
14.78429913520813,-0.57,0.34,1.13
14.794480085372925,-0.54,-0.11,0.97
14.804474115371704,-0.39,-0.59,0.88
14.814826965332031,-0.26,-0.98,0.83
14.824779033660889,-0.31,-0.94,0.91
14.83500623703003,-0.58,-0.55,1.12
14.845121145248413,-0.84,-0.26,1.27
14.862195014953613,-0.94,-0.17,1.28
14.868925094604492,-0.92,-0.29,1.17
14.876700162887573,-0.82,-0.57,1.04
14.885066032409668,-0.65,-0.78,0.93
14.89494800567627,-0.48,-0.69,0.92
14.904925107955933,-0.42,-0.33,1.03
14.915279150009155,-0.44,-0.09,1.13
14.925284147262573,-0.47,-0.08,1.23
14.935496091842651,-0.51,-0.12,1.29
14.945572137832642,-0.45,-0.19,1.23
14.96094012260437,-0.37,0.05,1.25
14.967283248901367,-0.42,0.14,1.24
14.977570056915283,-0.41,-0.09,1.14
14.98525094985962,-0.33,-0.28,1.05
14.995447158813477,-0.34,-0.21,1.07
15.00543212890625,-0.4,-0.11,1.09
15.0158052444458,-0.38,0.01,1.1
15.025731086730957,-0.42,-0.17,1.01
15.035927295684814,-0.34,-0.25,0.91
15.045955181121826,-0.32,-0.1,0.94
15.063728094100952,-0.38,-0.14,0.95
15.070021152496338,-0.39,-0.2,0.93
15.077607154846191,-0.37,-0.09,0.93
15.08571720123291,-0.39,0.17,0.94
15.095895290374756,-0.37,0.24,0.86
15.105913162231445,-0.33,0.04,0.68
15.116291999816895,-0.32,-0.2,0.54
15.126460075378418,-0.3,-0.15,0.54
15.136422157287598,-0.36,-0.17,0.56
15.146504163742065,-0.4,-0.37,0.5
15.163698196411133,-0.27,-0.16,0.52
15.169744968414307,-0.25,-0.06,0.59
15.17827320098877,-0.23,-0.15,0.61
15.186488151550293,-0.07,0.02,0.65
15.196247100830078,-0.12,-0.03,0.6
15.206387996673584,-0.3,0.05,0.59
15.21672511100769,-0.4,-0.15,0.44
15.226867198944092,-0.36,-0.24,0.31
15.23694109916687,-0.26,-0.19,0.28
15.24696397781372,-0.19,-0.29,0.2
15.262582063674927,-0.11,-0.13,0.21
15.270345211029053,-0.14,0.03,0.26
15.279073238372803,-0.23,-0.04,0.23
15.286640167236328,-0.21,-0.07,0.21
15.296734094619751,-0.13,-0.09,0.14
15.306885242462158,-0.03,-0.08,0.05
15.317034244537354,0.07,0.07,0.02
15.327445030212402,0.07,0.12,0.01
15.337416172027588,0.05,0.16,0.06
15.347455978393555,-0.05,0.11,0.06
15.363055229187012,-0.1,0.03,0.01
15.36943507194519,-0.01,0.0,-0.05
15.377437114715576,0.09,-0.02,-0.1
15.387184143066406,0.2,0.04,-0.14
15.397356986999512,0.26,0.08,-0.15
15.407366275787354,0.22,0.09,-0.12
15.417695999145508,0.2,0.14,-0.09
15.427716255187988,0.16,0.1,-0.13
15.437906265258789,0.2,0.08,-0.15
15.447965145111084,0.27,0.12,-0.19
15.464667081832886,0.29,0.08,-0.26
15.470529079437256,0.34,0.05,-0.27
15.477813243865967,0.38,0.1,-0.25
15.487626075744629,0.37,0.17,-0.25
15.497854232788086,0.36,0.21,-0.27
15.508149147033691,0.35,0.17,-0.32
15.518150091171265,0.35,0.15,-0.39
15.528295993804932,0.32,0.07,-0.48
15.538416147232056,0.36,0.05,-0.51
15.548443078994751,0.34,0.12,-0.5
15.564815998077393,0.28,0.1,-0.52
15.570724964141846,0.28,0.03,-0.53
15.580515146255493,0.29,0.01,-0.54
15.58811616897583,0.32,0.02,-0.59
15.598330020904541,0.38,0.04,-0.64
15.608619213104248,0.49,0.12,-0.66
15.618653297424316,0.5,0.17,-0.68
15.628673076629639,0.53,0.27,-0.7
15.638877153396606,0.51,0.33,-0.72
15.648921012878418,0.47,0.3,-0.76
15.666430950164795,0.47,0.22,-0.82
